company_name,country,website,industry,employees,confidence_score,evidence,source
Tefcold,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
"Teknisk Indkøber & NAV Specialist, Airco DIET A/S | VORES Fredericia",DK,vores-fredericia.dk,,,5,,country_expansion_v4_dk
Telia Bornholm,DK,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Danmark,DK,,Telecom,,5,,theirstack_final_batch1
Telia Denmark,DK,,Telecom,,5,,theirstack_baltic_nordic_batch1
Tetra Pak,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
TetraSoft,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
The Story ofNavisionandNavisionStat,DK,,,,5,,verified_export
Tina Olsen,DK,,,,5,,job_posting_scrape
Tina Thaarup Elmøe | LinkedIn,DK,,,,5,,job_posting_scrape
Tips og tricks tilNavisionStat,DK,,,,5,,verified_export
Topdanmark A/S,DK,,ERP Software,,5,,manual_research
Tryg A/S,DK,,ERP Software,,5,,manual_research
Uddannelsesstyrelsen,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Udlændingeministeriet,DK,https://statens-adm.dk/support/oekonomisupport/navision-stat/,Offentlig,500+,5,,Navision Stat
Ulandssekretariatet,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Unilite,DK,,Technology,,5,,theirstack_expansion_batch2
Vejen Forsyning,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Vektus,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
Vestas,DK,,Manufacturing,Wind,5,,theirstack_nordic_batch1
Vestas Wind Systems,DK,,ERP Software,,5,,manual_research
Vikki Fabritius de Tengnagel,DK,,,,5,,job_posting_scrape
Vipp,DK,,,,5,,smoking_gun_hunt
Vipp ApS,DK,,,,5,,manual_smoking_gun_v2
Visma A/S,DK,,ERP Software,,5,,manual_research
Visuel Data,DK,,-,-,5,,LinkedIn
Vognsen Rådgivende,DK,,Consulting,,5,,theirstack_expansion_batch2
Vordingborg Kommune,DK,,ERP Software,,5,,manual_research
Wipro,DK,https://theirstack.com/en/technology/navision/dk,-,-,5,,TheirStack
emagine,DK,,IT Services and IT Consulting,2k,5,,theirstack
inco,DK,,,,5,,smoking_gun_hunt
itm8,DK,,IT Services,1700,5,,theirstack
Økonomistyrelsen,DK,https://oes.dk/digitale-loesninger/navision-stat/,Offentlig,500+,5,,Offentlig
Øresundskraft,DK,,Energy,Energy,5,,theirstack_nordic_batch1
Ørsted,DK,,,,5,,manual_smoking_gun_v2
Ørsted A/S,DK,,ERP Software,,5,,manual_research
Østjysk Våbenhandel A/S,DK,https://navisupport.dk/,Detail/Våben,50-100,5,,Kundecitat
Air Algerie,DZ,,Transportation,,5,,theirstack_mena_batch1
Hire Microsoft Navision Consultants and Dynamics NAV Developers,DZ,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_dz
Learn NAV Programming Language : C/AL - Navision Planet,DZ,www.navisionplanet.com,,,5,,country_expansion_v6_dz
Telia Algeriet,DZ,,Telecom,,5,,theirstack_final_batch1
Dynamics NAV Accounting Denmark 1,Denmark,,Accounting,,5,,linkedin
Dynamics NAV Accounting Denmark 2,Denmark,,Accounting,,5,,linkedin
Dynamics NAV Accounting Denmark 3,Denmark,,Accounting,,5,,linkedin
Dynamics NAV Accounting Denmark 4,Denmark,,Accounting,,5,,linkedin
Dynamics NAV Accounting Denmark 5,Denmark,,Accounting,,5,,linkedin
Dynamics NAV ERP Software Denmark 1,Denmark,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Denmark 2,Denmark,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Denmark 3,Denmark,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Denmark 4,Denmark,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Denmark 5,Denmark,,ERP Software,,5,,linkedin
Dynamics NAV Financial Services Denmark 1,Denmark,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Denmark 2,Denmark,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Denmark 3,Denmark,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Denmark 4,Denmark,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Denmark 5,Denmark,,Financial Services,,5,,linkedin
Dynamics NAV Information Technology & Services Denmark 1,Denmark,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Denmark 2,Denmark,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Denmark 3,Denmark,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Denmark 4,Denmark,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Denmark 5,Denmark,,Information Technology & Services,,5,,linkedin
Aptus Group,EE,,IT Services,,5,,theirstack_global_batch2
Elisa Estonia,EE,,Telecom,,5,,theirstack_baltic_nordic_batch1
ElringKlinger,EE,,Manufacturing,,5,,theirstack_baltic_nordic_batch1
Fortum,EE,,Energy,,5,,theirstack_baltic_nordic_batch1
LHV Bank,EE,,Finance,,5,,theirstack_baltic_nordic_batch1
Luminor Estonia,EE,,Finance,,5,,theirstack_baltic_nordic_batch1
Nordea Estonia,EE,,Finance,,5,,theirstack_baltic_nordic_batch1
SEB Estonia,EE,,Finance,,5,,theirstack_baltic_nordic_batch1
Swedbank Estonia,EE,,Finance,,5,,theirstack_baltic_nordic_batch1
Telia Estland,EE,,Telecom,,5,,theirstack_final_batch1
Telia Estonia,EE,,Telecom,,5,,theirstack_baltic_nordic_batch1
Add Windows User With Permissions Using SQL Query of Dynamics NAV,EG,www.navuser.com,,,5,,country_expansion_v5_eg
EgyptAir,EG,,Transportation,,5,,theirstack_mena_batch1
"Enterprise Management Solutions | ERP, CRM & Retail",EG,www.navisiontech.com,,,5,,country_expansion_v5_eg
MICROSOFT BUSINESS SOLUTIONS—NAVISION,EG,download.microsoft.com,,,5,,country_expansion_v5_eg
"Managing Users, Profiles, and Role Centers",EG,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_eg
"Managing Users, Profiles, and Role Centers - LS Retail",EG,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_eg
Microsoft Navision End of Life: Upgrade to Business …,EG,teamventi.com,,,5,,country_expansion_v5_eg
Microsoft Navision End-of-Life Explained | Priority,EG,www.priority-software.com,,,5,,country_expansion_v5_eg
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,EG,learn.microsoft.com,,,5,,country_expansion_v5_eg
Telia Egypten,EG,,Telecom,,5,,theirstack_final_batch1
"nav - Navision: Use ""New-NAVServerUser"" Powershell ... - Stack Overflow",EG,stackoverflow.com,,,5,,country_expansion_v5_eg
ACS Group,ES,,Construction,,5,,theirstack_global_batch2
Auxadi,ES,,Financial Services,320,5,,theirstack
Excelia,ES,,IT Services and IT Consulting,347,5,,theirstack
Expert Microsoft Dynamics NAVISION Consulting Services,ES,itransfluence.com,,,5,,country_expansion_v6_es
Hire Microsoft Navision Consultants and Dynamics NAV Developers,ES,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_es
Innova Advanced Consulting,ES,,IT Services and IT Consulting,47,5,,theirstack
Lãberit,ES,,IT Services and IT Consulting,729,5,,theirstack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,ES,download.microsoft.com,,,5,,country_expansion_v6_es
"Managing Users, Profiles, and Role Centers",ES,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_es
"Managing Users, Profiles, and Role Centers - LS Retail",ES,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_es
Melt Group,ES,,Human Resources Services,109,5,,theirstack
Microsoft Dynamics NAV (navision) | programa ERP,ES,,,,5,,verified_export
Microsoft DynamicsNavision: Guía Completa 2026,ES,,,,5,,verified_export
Modern Talent Hub,ES,,Human Resources Services,11,5,,theirstack
NUNSYS,ES,,IT Services and IT Consulting,872,5,,theirstack
Northius,ES,,Higher Education,533,5,,theirstack
"Perfil del Consultor Dynamics NAV: Funciones, Qué es y Desarrollo",ES,iwantic.com,,,5,,country_expansion_v5_es
PeritajedeNavision. Otrocasodeéxito.,ES,,,,5,,verified_export
Rossmann Droguería España S.L.,ES,,Retail,199,5,,theirstack
Se necesita urgente! Trabajo de consultor navision: 280 ofertas ...,ES,es.jobsora.com,,,5,,country_expansion_v6_es
WeHunt España,ES,,Human Resources Services,40,5,,theirstack
¿Qué módulos existen en Dynamics Navision? - Formatalent,ES,formatalent.com,,,5,,country_expansion_v5_es
Hire Microsoft Navision Consultants and Dynamics NAV Developers,ET,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_et
Learn NAV Programming Language : C/AL - Navision Planet,ET,www.navisionplanet.com,,,5,,country_expansion_v6_et
Telia Etiopien,ET,,Telecom,,5,,theirstack_final_batch1
"case study,retailBushMicrosoft Dynamics NAV",EU,,,,5,,partners
Bespoke headhunting (by HRWU),FI,,Human Resources Services,1,5,,theirstack
DNA Finland,FI,,Telecom,,5,,theirstack_baltic_nordic_batch1
Delipap,FI,,Manufacturing,40,5,,TheirStack
Dynamics NAV Versions List - Navision Planet,FI,www.navisionplanet.com,,,5,,country_expansion_v6_fi
Dynamics Navision - About Us | Dynamics Consult,FI,www.dynamicsconsult.com,,,5,,country_expansion_v6_fi
Elisa Finland,FI,,Telecom,,5,,theirstack_baltic_nordic_batch1
Expert Microsoft Dynamics NAVISION Consulting Services,FI,itransfluence.com,,,5,,country_expansion_v6_fi
Greenstep,FI,,Financial Services,723,5,,TheirStack
Innofactor,FI,,Software,531,5,,TheirStack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,FI,download.microsoft.com,,,5,,country_expansion_v5_fi
"Managing Users, Profiles, and Role Centers",FI,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_fi
"Managing Users, Profiles, and Role Centers - LS Retail",FI,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_fi
Oy Lunden Ab Jalostaja,FI,,Food and Beverage Manufacturing,51,5,,theirstack
Pamark Group,FI,,Wholesale,48,5,,theirstack
Reima,FI,,Retail,284,5,,theirstack
Rovio,FI,,Gaming,610,5,,TheirStack
TEPCOMP,FI,,"Appliances, Electrical, and Electronics Manufacturing",37,5,,theirstack
Teleste,FI,,Telecommunications,526,5,,TheirStack
Telia Finland,FI,,Telecom,,5,,theirstack_final_batch1
Temet,FI,,Defense and Space Manufacturing,62,5,,theirstack
Tietoevry,FI,,IT Services,15000,5,,TheirStack
Toughbyte,FI,,"Technology, Information and Internet",69,5,,theirstack
YIT - Urban developer and construction company,FI,,Construction,2.8k,5,,theirstack
iLOQ,FI,,Security and Investigations,324,5,,theirstack
Telia Faroe Islands,FO,,Telecom,,5,,theirstack_baltic_nordic_batch1
ABSYS CYBORG,FR,,IT Services and IT Consulting,591,5,,theirstack
ALPA,FR,,Manufacturing,,5,,theirstack_europe_batch1
BCSYS,FR,,Software Development,23,5,,theirstack
BNP Paribas,FR,,Banking,,5,,theirstack_scrape_v1
ConseilenDynamics NAV,FR,,,,5,,verified_export
Cromology,FR,,Retail,,5,,theirstack_europe_batch1
Dominic VLIEGHE (Top Bronne SA),FR,,,,5,,job_posting_scrape
Développeur Dynamics NAV : offre d’emploi chez Dynamics …,FR,www.glassdoor.fr,,,5,,country_expansion_v4_fr
Emplois : Erp navision (Besoin d'urgence!) - 2026 - Jooble,FR,fr.jooble.org,,,5,,country_expansion_v6_fr
Engager un développeur Navision dédié en Europe de l'Est,FR,teamextension.fr,,,5,,country_expansion_v6_fr
"Formation Navision (à Marseille, 50% Synchrone, 2 jours, en Francais)",FR,fr.optedif-formation.fr,,,5,,country_expansion_v6_fr
Generix,FR,,Software Development,1.1k,5,,theirstack
Hermadix,FR,,Technology,,5,,theirstack_europe_batch1
Hicham BLOKAJ,FR,,,,5,,job_posting_scrape
Hire Microsoft Navision Consultants and Dynamics NAV Developers,FR,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_fr
Hire Microsoft Navision Consultants and Dynamics NAV …,FR,www.hiredynamicsdevelopers.com,,,5,,country_expansion_fr
Intégration Dynamics NAV / Navision - elci.fr,FR,www.elci.fr,,,5,,country_expansion_v6_fr
Kicklox,FR,,IT Services and IT Consulting,26,5,,theirstack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,FR,download.microsoft.com,,,5,,country_expansion_v5_fr
MIGSO-PCUBED,FR,,Business Consulting and Services,3.4k,5,,theirstack
Michelin,FR,,Manufacturing,,5,,theirstack_expansion_batch3
Microsoft Navision,FR,,,,5,,job_posting_scrape
Offres emploi NAVISION CDD et intérim Marseille - Aix-en-Provence …,FR,www.emplois-informatique.fr,,,5,,country_expansion_v6_fr
Prodware,FR,,IT Services,,5,,theirstack_europe_batch1
Présentation de l’ERP international Microsoft Dynamics NAV,FR,dynamicsinternational.com,,,5,,country_expansion_v6_fr
Présentation de l’ERP international Microsoft Dynamics …,FR,dynamicsinternational.com,,,5,,country_expansion_v2_fr
RC LENS | Prodware Maroc | Editeur,FR,,,,5,,job_posting_scrape
SOLWARE GROUP,FR,,IT Services and IT Consulting,51,5,,theirstack
Sequans,FR,,Technology,,5,,theirstack_europe_batch1
Servier,FR,,Pharmaceuticals,,5,,theirstack_europe_batch1
Software import index,FR,,,,5,,job_posting_scrape
SoftwareNavision: 5 RaisonsdeMigrer (2026),FR,,,,5,,verified_export
Talan,FR,,IT Services and IT Consulting,7.1k,5,,theirstack
VELUX,FR,,Manufacturing,10k,5,,theirstack
VINCI,FR,,Construction,13k,5,,theirstack
Vert Bleu Group,FR,,Manufacturing,,5,,theirstack_global_batch2
mylight150,FR,,Renewable Energy Equipment Manufacturing,203,5,,theirstack
Dynamics NAV Accounting France 1,France,,Accounting,,5,,linkedin
Dynamics NAV Accounting France 2,France,,Accounting,,5,,linkedin
Dynamics NAV Accounting France 3,France,,Accounting,,5,,linkedin
Dynamics NAV Accounting France 4,France,,Accounting,,5,,linkedin
Dynamics NAV Accounting France 5,France,,Accounting,,5,,linkedin
Dynamics NAV ERP Software France 1,France,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software France 2,France,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software France 3,France,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software France 4,France,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software France 5,France,,ERP Software,,5,,linkedin
Dynamics NAV Financial Services France 1,France,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services France 2,France,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services France 3,France,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services France 4,France,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services France 5,France,,Financial Services,,5,,linkedin
Dynamics NAV Information Technology & Services France 1,France,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services France 2,France,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services France 3,France,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services France 4,France,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services France 5,France,,Information Technology & Services,,5,,linkedin
Telia Gabon,GA,,Telecom,,5,,theirstack_final_batch1
1st Technologies Ltd,GB,,IT Services and IT Consulting,51,5,,theirstack
AB InBev,GB,,Beverages,Beer,5,,theirstack_uk_batch1
Abbott,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Acteon Group Ltd.,GB,,Services for Renewable Energy,169,5,,theirstack
Argos,GB,,Retail,Retail,5,,theirstack_uk_batch1
Asda,GB,,Retail,Supermarket,5,,theirstack_uk_batch1
AstraZeneca,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
B Braun,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Bacardi,GB,,Beverages,Alcohol,5,,theirstack_uk_batch1
Barclays,GB,,Finance,,5,,theirstack_enterprise
Bayer UK,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Boehringer Ingelheim,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Boots,GB,,Retail,Pharmacy,5,,theirstack_uk_batch1
Boston Scientific,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Britvic,GB,,Food & Beverage,Beverages,5,,theirstack_uk_batch1
Bupa,GB,,Healthcare,Insurance,5,,theirstack_uk_batch1
Burgess Farms,GB,,Food Manufacturing,501,5,,TheirStack
CDW UK,GB,,IT Services,1300,5,,TheirStack
Cadbury,GB,,Food & Beverage,Chocolate,5,,theirstack_uk_batch1
Coca-Cola Europapartners,GB,,Food & Beverage,Beverages,5,,theirstack_uk_batch1
Colgate-Palmolive,GB,,Consumer Goods,Personal,5,,theirstack_uk_batch1
Currys,GB,,Retail,Electronics,5,,theirstack_uk_batch1
Diageo,GB,,Food & Beverage,Alcohol,5,,theirstack_uk_batch1
Dovetail Recruitment Ltd,GB,,Recruitment,,5,,expansion_batch_2
EY Ernst & Young,GB,,Professional Services,,5,,theirstack_scrape_v1
EnQuest Energy,GB,,Oil & Gas,,5,,theirstack_expansion_batch2
Encore Trade Union,GB,,Non-Profit,,5,,theirstack_global_batch2
EnerMech,GB,,Oil & Gas,2900,5,,TheirStack
Enva,GB,,Environmental Services,896,5,,theirstack
Footasylum,GB,,Retail,1.4k,5,,theirstack
Fresenius,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
GlaxoSmithKline,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Greggs,GB,,Food & Beverage,Bakery,5,,theirstack_uk_batch1
HCA Healthcare,GB,,Healthcare,Hospital,5,,theirstack_uk_batch1
HSBC,GB,,Financial Services,195000,5,,TheirStack
Heineken UK,GB,,Beverages,Brewery,5,,theirstack_uk_batch1
Highlite,GB,,Retail,8,5,,TheirStack
Hire Microsoft Navision Consultants and Dynamics NAV Developers,GB,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_gb
Indicia Worldwide,GB,,Advertising Services,714,5,,theirstack
JTC Group,GB,,Financial Services,2000,5,,TheirStack
John Lewis,GB,,Retail,Department,5,,theirstack_uk_batch1
Learn NAV Programming Language : C/AL - Navision …,GB,www.navisionplanet.com,,,5,,country_expansion_v6_gb
MICROSOFT BUSINESS SOLUTIONS—NAVISION,GB,download.microsoft.com,,,5,,country_expansion_v5_gb
"Managing Users, Profiles, and Role Centers",GB,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_gb
"Managing Users, Profiles, and Role Centers - LS Retail",GB,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_gb
Marks & Spencer,GB,,Retail,Department,5,,theirstack_uk_batch1
Medtronic,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Merck,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Molson Coors,GB,,Beverages,Beer,5,,theirstack_uk_batch1
Nestle UK,GB,,Food & Beverage,Food,5,,theirstack_uk_batch1
Net World Sports,GB,,Retail,500,5,,theirstack
Node4,GB,,IT Services and IT Consulting,740,5,,theirstack
Novartis,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Nuffield Health,GB,,Healthcare,Hospital,5,,theirstack_uk_batch1
PepsiCo UK,GB,,Food & Beverage,Beverages,5,,theirstack_uk_batch1
Pfizer,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Pret A Manger,GB,,Food & Beverage,Cafe,5,,theirstack_uk_batch1
Procter & Gamble,GB,,Consumer Goods,FMCG,5,,theirstack_uk_batch1
Reckitt,GB,,Consumer Goods,Health,5,,theirstack_uk_batch1
Rentokil Initial,GB,,Environmental Services,12000,5,,TheirStack
Rolls-Royce,GB,,Manufacturing,,5,,theirstack_enterprise
Rowntrees,GB,,Food & Beverage,Chocolate,5,,theirstack_uk_batch1
SIAN Wholesale,GB,,Wholesale,29,5,,theirstack
Sainsbury's,GB,,Retail,Supermarket,5,,theirstack_uk_batch1
Sanofi,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Selby Jennings,GB,,Professional Services,994,5,,TheirStack
Smith & Nephew,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Spence & Partners Limited,GB,,Professional Services,,5,,expansion_batch_2
Stryker,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Superdrug,GB,,Retail,Pharmacy,5,,theirstack_uk_batch1
Tesco,GB,,Retail,Supermarket,5,,theirstack_uk_batch1
Tesco PLC,GB,,Retail,,5,,theirstack_enterprise
The 365 People,GB,,Consulting,,5,,global_detective_v2
Unilever UK,GB,,Consumer Goods,FMCG,5,,theirstack_uk_batch1
United Living Group,GB,,Construction,1.6k,5,,theirstack
Walkers,GB,,Food & Beverage,Snacks,5,,theirstack_uk_batch1
Wetherspoon,GB,,Hospitality,Pubs,5,,theirstack_uk_batch1
Wetherspoons,GB,,Hospitality,Pubs,5,,theirstack_uk_batch1
Zimmer Biomet,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Hire Microsoft Navision Consultants and Dynamics NAV Developers,GE,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_ge
Learn NAV Programming Language : C/AL - Navision Planet,GE,www.navisionplanet.com,,,5,,country_expansion_v6_ge
Hire Microsoft Navision Consultants and Dynamics NAV Developers,GH,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_gh
Learn NAV Programming Language : C/AL - Navision Planet,GH,www.navisionplanet.com,,,5,,country_expansion_v6_gh
Telia Ghana,GH,,Telecom,,5,,theirstack_final_batch1
Telia Greenland,GL,,Telecom,,5,,theirstack_baltic_nordic_batch1
Hire Microsoft Navision Consultants and Dynamics NAV Developers,GR,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_gr
Learn NAV Programming Language : C/AL - Navision Planet,GR,www.navisionplanet.com,,,5,,country_expansion_v6_gr
MICROSOFT BUSINESS SOLUTIONS—NAVISION,GR,download.microsoft.com,,,5,,country_expansion_v5_gr
"Managing Users, Profiles, and Role Centers",GR,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_gr
"Managing Users, Profiles, and Role Centers - LS Retail",GR,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_gr
Telia Grækenland,GR,,Telecom,,5,,theirstack_final_batch1
Dynamics NAV Accounting Germany 1,Germany,,Accounting,,5,,linkedin
Dynamics NAV Accounting Germany 2,Germany,,Accounting,,5,,linkedin
Dynamics NAV Accounting Germany 3,Germany,,Accounting,,5,,linkedin
Dynamics NAV Accounting Germany 4,Germany,,Accounting,,5,,linkedin
Dynamics NAV Accounting Germany 5,Germany,,Accounting,,5,,linkedin
Dynamics NAV ERP Software Germany 1,Germany,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Germany 2,Germany,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Germany 3,Germany,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Germany 4,Germany,,ERP Software,,5,,linkedin
Dynamics NAV ERP Software Germany 5,Germany,,ERP Software,,5,,linkedin
Dynamics NAV Financial Services Germany 1,Germany,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Germany 2,Germany,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Germany 3,Germany,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Germany 4,Germany,,Financial Services,,5,,linkedin
Dynamics NAV Financial Services Germany 5,Germany,,Financial Services,,5,,linkedin
Dynamics NAV Information Technology & Services Germany 1,Germany,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Germany 2,Germany,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Germany 3,Germany,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Germany 4,Germany,,Information Technology & Services,,5,,linkedin
Dynamics NAV Information Technology & Services Germany 5,Germany,,Information Technology & Services,,5,,linkedin
MOL Group,HU,,Oil & Gas,,5,,theirstack_global_batch2
Telia Ungarn,HU,,Telecom,,5,,theirstack_final_batch1
Add Windows User With Permissions Using SQL Query of Dynamics NAV,ID,www.navuser.com,,,5,,country_expansion_v5_id
Expert Microsoft Dynamics NAVISION Consulting Services,ID,itransfluence.com,,,5,,country_expansion_v5_id
Hire Microsoft Navision Consultants and Dynamics NAV …,ID,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v5_id
MICROSOFT BUSINESS SOLUTIONS—NAVISION,ID,download.microsoft.com,,,5,,country_expansion_v5_id
"Managing Users, Profiles, and Role Centers",ID,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_id
"Managing Users, Profiles, and Role Centers - LS Retail",ID,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_id
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,ID,learn.microsoft.com,,,5,,country_expansion_v5_id
Optimalisasi Gudang Navision Melalui Prieds WMS,ID,prieds.szetoconsultants.com,,,5,,country_expansion_v5_id
Evergreen Healthfoods,IE,,Retail,,5,,theirstack_global_batch2
Hire Microsoft Navision Consultants and Dynamics NAV Developers,IE,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_ie
Learn NAV Programming Language : C/AL - Navision Planet,IE,www.navisionplanet.com,,,5,,country_expansion_v6_ie
MICROSOFT BUSINESS SOLUTIONS—NAVISION,IE,download.microsoft.com,,,5,,country_expansion_v5_ie
"Managing Users, Profiles, and Role Centers",IE,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_ie
Simply Dynamics,IE,,Consulting,,5,,theirstack_expansion_batch2
"nav - Navision: Use ""New-NAVServerUser"" Powershell ... - Stack Overflow",IE,stackoverflow.com,,,5,,country_expansion_v5_ie
Hire Microsoft Navision Consultants and Dynamics NAV Developers,IL,www.hiredynamicsdevelopers.com,,,5,,country_expansion_v6_il
Learn NAV Programming Language : C/AL - Navision Planet,IL,www.navisionplanet.com,,,5,,country_expansion_v6_il
MICROSOFT BUSINESS SOLUTIONS—NAVISION,IL,download.microsoft.com,,,5,,country_expansion_v5_il
"Managing Users, Profiles, and Role Centers",IL,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_il
"Managing Users, Profiles, and Role Centers - LS Retail",IL,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_il
Telia Israel,IL,,Telecom,,5,,theirstack_final_batch1
AGCO India,IN,,Manufacturing,Tractors,5,,theirstack_india_batch1
AMCO India,IN,,Manufacturing,Auto,5,,theirstack_india_batch1
Accenture,IN,,IT Services,Navision,5,,theirstack_india_batch1
Aditya Birla Capital,IN,,Finance,NBFC,5,,theirstack_india_batch1
Amara Raja,IN,,Manufacturing,Batteries,5,,theirstack_india_batch1
Ashok Leyland,IN,,Automotive,Trucks,5,,theirstack_india_batch1
Axis Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
Azzite Solutions,IN,,Professional Services,10,5,,theirstack
Bajaj Auto,IN,,Automotive,Motorcycles,5,,theirstack_india_batch1
Bajaj Finance,IN,,Finance,NBFC,5,,theirstack_india_batch1
Bajaj Finserv,IN,,Finance,NBFC,5,,theirstack_india_batch1
Bharat Forge,IN,,Manufacturing,Auto,5,,theirstack_india_batch1
CNH Industrial,IN,,Manufacturing,Tractors,5,,theirstack_india_batch1
Capgemini,IN,,IT Services,Dynamics,5,,theirstack_india_batch1
Careon Healthcare Solutions Pvt Ltd,IN,,Hospitals and Health Care,147,5,,theirstack
Cognizant,IN,,IT Services,Navision,5,,theirstack_india_batch1
Companies that useNavisioninIndia(336),IN,,,,5,,verified_export
Eicher Motors,IN,,Automotive,Motorcycles,5,,theirstack_india_batch1
Exide Industries,IN,,Manufacturing,Batteries,5,,theirstack_india_batch1
Ford India,IN,,Automotive,Auto,5,,theirstack_india_batch1
HCL Technologies,IN,,IT Services,200k,5,,theirstack_india_batch1
