company_name,country,website,industry,employees,confidence_score,evidence,source
Dynamics Navision - About Us | Dynamics Consult,FI,www.dynamicsconsult.com,,,5,,country_expansion_v6_fi
Elisa Finland,FI,,Telecom,,5,,theirstack_baltic_nordic_batch1
Expert Microsoft Dynamics NAVISION Consulting Services,FI,itransfluence.com,,,5,,country_expansion_v6_fi
Greenstep,FI,,Financial Services,723,5,,TheirStack
Innofactor,FI,,Software,531,5,,TheirStack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,FI,download.microsoft.com,,,5,,country_expansion_v5_fi
"Managing Users, Profiles, and Role Centers",FI,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_fi
"Managing Users, Profiles, and Role Centers - LS Retail",FI,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_fi
Oy Lunden Ab Jalostaja,FI,,Food and Beverage Manufacturing,51,5,,theirstack
Pamark Group,FI,,Wholesale,48,5,,theirstack
Reima,FI,,Retail,284,5,,theirstack
Rovio,FI,,Gaming,610,5,,TheirStack
TEPCOMP,FI,,"Appliances, Electrical, and Electronics Manufacturing",37,5,,theirstack
Teleste,FI,,Telecommunications,526,5,,TheirStack
Telia Finland,FI,,Telecom,,5,,theirstack_final_batch1
Temet,FI,,Defense and Space Manufacturing,62,5,,theirstack
Tietoevry,FI,,IT Services,15000,5,,TheirStack
Toughbyte,FI,,"Technology, Information and Internet",69,5,,theirstack
YIT - Urban developer and construction company,FI,,Construction,2.8k,5,,theirstack
iLOQ,FI,,Security and Investigations,324,5,,theirstack
Telia Faroe Islands,FO,,Telecom,,5,,theirstack_baltic_nordic_batch1
ABSYS CYBORG,FR,,IT Services and IT Consulting,591,5,,theirstack
ALPA,FR,,Manufacturing,,5,,theirstack_europe_batch1
BCSYS,FR,,Software Development,23,5,,theirstack
BNP Paribas,FR,,Banking,,5,,theirstack_scrape_v1
ConseilenDynamics NAV,FR,,,,5,,verified_export
Cromology,FR,,Retail,,5,,theirstack_europe_batch1
Dominic VLIEGHE (Top Bronne SA),FR,,,,5,,job_posting_scrape
Engager un développeur Navision dédié en Europe de l'Est,FR,teamextension.fr,,,5,,country_expansion_v6_fr
"Formation Navision (à Marseille, 50% Synchrone, 2 jours, en Francais)",FR,fr.optedif-formation.fr,,,5,,country_expansion_v6_fr
Generix,FR,,Software Development,1.1k,5,,theirstack
Hermadix,FR,,Technology,,5,,theirstack_europe_batch1
Hicham BLOKAJ,FR,,,,5,,job_posting_scrape
Kicklox,FR,,IT Services and IT Consulting,26,5,,theirstack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,FR,download.microsoft.com,,,5,,country_expansion_v5_fr
MIGSO-PCUBED,FR,,Business Consulting and Services,3.4k,5,,theirstack
Michelin,FR,,Manufacturing,,5,,theirstack_expansion_batch3
Microsoft Navision,FR,,,,5,,job_posting_scrape
Offres emploi NAVISION CDD et intérim Marseille - Aix-en-Provence …,FR,www.emplois-informatique.fr,,,5,,country_expansion_v6_fr
Prodware,FR,,IT Services,,5,,theirstack_europe_batch1
Présentation de l’ERP international Microsoft Dynamics NAV,FR,dynamicsinternational.com,,,5,,country_expansion_v6_fr
Présentation de l’ERP international Microsoft Dynamics …,FR,dynamicsinternational.com,,,5,,country_expansion_v2_fr
RC LENS | Prodware Maroc | Editeur,FR,,,,5,,job_posting_scrape
SOLWARE GROUP,FR,,IT Services and IT Consulting,51,5,,theirstack
Sequans,FR,,Technology,,5,,theirstack_europe_batch1
Servier,FR,,Pharmaceuticals,,5,,theirstack_europe_batch1
Software import index,FR,,,,5,,job_posting_scrape
SoftwareNavision: 5 RaisonsdeMigrer (2026),FR,,,,5,,verified_export
Talan,FR,,IT Services and IT Consulting,7.1k,5,,theirstack
VELUX,FR,,Manufacturing,10k,5,,theirstack
VINCI,FR,,Construction,13k,5,,theirstack
Vert Bleu Group,FR,,Manufacturing,,5,,theirstack_global_batch2
mylight150,FR,,Renewable Energy Equipment Manufacturing,203,5,,theirstack
Telia Gabon,GA,,Telecom,,5,,theirstack_final_batch1
1st Technologies Ltd,GB,,IT Services and IT Consulting,51,5,,theirstack
AB InBev,GB,,Beverages,Beer,5,,theirstack_uk_batch1
Abbott,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Acteon Group Ltd.,GB,,Services for Renewable Energy,169,5,,theirstack
Argos,GB,,Retail,Retail,5,,theirstack_uk_batch1
Asda,GB,,Retail,Supermarket,5,,theirstack_uk_batch1
AstraZeneca,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
B Braun,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Bacardi,GB,,Beverages,Alcohol,5,,theirstack_uk_batch1
Barclays,GB,,Finance,,5,,theirstack_enterprise
Bayer UK,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Boehringer Ingelheim,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Boots,GB,,Retail,Pharmacy,5,,theirstack_uk_batch1
Boston Scientific,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Britvic,GB,,Food & Beverage,Beverages,5,,theirstack_uk_batch1
Bupa,GB,,Healthcare,Insurance,5,,theirstack_uk_batch1
Burgess Farms,GB,,Food Manufacturing,501,5,,TheirStack
CDW UK,GB,,IT Services,1300,5,,TheirStack
Cadbury,GB,,Food & Beverage,Chocolate,5,,theirstack_uk_batch1
Coca-Cola Europapartners,GB,,Food & Beverage,Beverages,5,,theirstack_uk_batch1
Colgate-Palmolive,GB,,Consumer Goods,Personal,5,,theirstack_uk_batch1
Currys,GB,,Retail,Electronics,5,,theirstack_uk_batch1
Diageo,GB,,Food & Beverage,Alcohol,5,,theirstack_uk_batch1
Dovetail Recruitment Ltd,GB,,Recruitment,,5,,expansion_batch_2
EY Ernst & Young,GB,,Professional Services,,5,,theirstack_scrape_v1
EnQuest Energy,GB,,Oil & Gas,,5,,theirstack_expansion_batch2
Encore Trade Union,GB,,Non-Profit,,5,,theirstack_global_batch2
EnerMech,GB,,Oil & Gas,2900,5,,TheirStack
Enva,GB,,Environmental Services,896,5,,theirstack
Footasylum,GB,,Retail,1.4k,5,,theirstack
Fresenius,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
GlaxoSmithKline,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Greggs,GB,,Food & Beverage,Bakery,5,,theirstack_uk_batch1
HCA Healthcare,GB,,Healthcare,Hospital,5,,theirstack_uk_batch1
HSBC,GB,,Financial Services,195000,5,,TheirStack
Heineken UK,GB,,Beverages,Brewery,5,,theirstack_uk_batch1
Highlite,GB,,Retail,8,5,,TheirStack
Indicia Worldwide,GB,,Advertising Services,714,5,,theirstack
JTC Group,GB,,Financial Services,2000,5,,TheirStack
John Lewis,GB,,Retail,Department,5,,theirstack_uk_batch1
Learn NAV Programming Language : C/AL - Navision …,GB,www.navisionplanet.com,,,5,,country_expansion_v6_gb
MICROSOFT BUSINESS SOLUTIONS—NAVISION,GB,download.microsoft.com,,,5,,country_expansion_v5_gb
"Managing Users, Profiles, and Role Centers",GB,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_gb
"Managing Users, Profiles, and Role Centers - LS Retail",GB,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_gb
Marks & Spencer,GB,,Retail,Department,5,,theirstack_uk_batch1
Medtronic,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Merck,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Molson Coors,GB,,Beverages,Beer,5,,theirstack_uk_batch1
Nestle UK,GB,,Food & Beverage,Food,5,,theirstack_uk_batch1
Net World Sports,GB,,Retail,500,5,,theirstack
Node4,GB,,IT Services and IT Consulting,740,5,,theirstack
Novartis,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Nuffield Health,GB,,Healthcare,Hospital,5,,theirstack_uk_batch1
PepsiCo UK,GB,,Food & Beverage,Beverages,5,,theirstack_uk_batch1
Pfizer,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Pret A Manger,GB,,Food & Beverage,Cafe,5,,theirstack_uk_batch1
Procter & Gamble,GB,,Consumer Goods,FMCG,5,,theirstack_uk_batch1
Reckitt,GB,,Consumer Goods,Health,5,,theirstack_uk_batch1
Rentokil Initial,GB,,Environmental Services,12000,5,,TheirStack
Rolls-Royce,GB,,Manufacturing,,5,,theirstack_enterprise
Rowntrees,GB,,Food & Beverage,Chocolate,5,,theirstack_uk_batch1
SIAN Wholesale,GB,,Wholesale,29,5,,theirstack
Sainsbury's,GB,,Retail,Supermarket,5,,theirstack_uk_batch1
Sanofi,GB,,Pharmaceuticals,Pharma,5,,theirstack_uk_batch1
Selby Jennings,GB,,Professional Services,994,5,,TheirStack
Smith & Nephew,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Spence & Partners Limited,GB,,Professional Services,,5,,expansion_batch_2
Stryker,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Superdrug,GB,,Retail,Pharmacy,5,,theirstack_uk_batch1
Tesco,GB,,Retail,Supermarket,5,,theirstack_uk_batch1
Tesco PLC,GB,,Retail,,5,,theirstack_enterprise
The 365 People,GB,,Consulting,,5,,global_detective_v2
Unilever UK,GB,,Consumer Goods,FMCG,5,,theirstack_uk_batch1
United Living Group,GB,,Construction,1.6k,5,,theirstack
Walkers,GB,,Food & Beverage,Snacks,5,,theirstack_uk_batch1
Wetherspoon,GB,,Hospitality,Pubs,5,,theirstack_uk_batch1
Wetherspoons,GB,,Hospitality,Pubs,5,,theirstack_uk_batch1
Zimmer Biomet,GB,,Healthcare,Medical,5,,theirstack_uk_batch1
Learn NAV Programming Language : C/AL - Navision Planet,GE,www.navisionplanet.com,,,5,,country_expansion_v6_ge
Learn NAV Programming Language : C/AL - Navision Planet,GH,www.navisionplanet.com,,,5,,country_expansion_v6_gh
Telia Ghana,GH,,Telecom,,5,,theirstack_final_batch1
Telia Greenland,GL,,Telecom,,5,,theirstack_baltic_nordic_batch1
Learn NAV Programming Language : C/AL - Navision Planet,GR,www.navisionplanet.com,,,5,,country_expansion_v6_gr
MICROSOFT BUSINESS SOLUTIONS—NAVISION,GR,download.microsoft.com,,,5,,country_expansion_v5_gr
"Managing Users, Profiles, and Role Centers",GR,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_gr
"Managing Users, Profiles, and Role Centers - LS Retail",GR,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_gr
Telia Grækenland,GR,,Telecom,,5,,theirstack_final_batch1
MOL Group,HU,,Oil & Gas,,5,,theirstack_global_batch2
Telia Ungarn,HU,,Telecom,,5,,theirstack_final_batch1
Add Windows User With Permissions Using SQL Query of Dynamics NAV,ID,www.navuser.com,,,5,,country_expansion_v5_id
Expert Microsoft Dynamics NAVISION Consulting Services,ID,itransfluence.com,,,5,,country_expansion_v5_id
MICROSOFT BUSINESS SOLUTIONS—NAVISION,ID,download.microsoft.com,,,5,,country_expansion_v5_id
"Managing Users, Profiles, and Role Centers",ID,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_id
"Managing Users, Profiles, and Role Centers - LS Retail",ID,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_id
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,ID,learn.microsoft.com,,,5,,country_expansion_v5_id
Optimalisasi Gudang Navision Melalui Prieds WMS,ID,prieds.szetoconsultants.com,,,5,,country_expansion_v5_id
Evergreen Healthfoods,IE,,Retail,,5,,theirstack_global_batch2
Learn NAV Programming Language : C/AL - Navision Planet,IE,www.navisionplanet.com,,,5,,country_expansion_v6_ie
MICROSOFT BUSINESS SOLUTIONS—NAVISION,IE,download.microsoft.com,,,5,,country_expansion_v5_ie
"Managing Users, Profiles, and Role Centers",IE,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_ie
Simply Dynamics,IE,,Consulting,,5,,theirstack_expansion_batch2
"nav - Navision: Use ""New-NAVServerUser"" Powershell ... - Stack Overflow",IE,stackoverflow.com,,,5,,country_expansion_v5_ie
Learn NAV Programming Language : C/AL - Navision Planet,IL,www.navisionplanet.com,,,5,,country_expansion_v6_il
MICROSOFT BUSINESS SOLUTIONS—NAVISION,IL,download.microsoft.com,,,5,,country_expansion_v5_il
"Managing Users, Profiles, and Role Centers",IL,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_il
"Managing Users, Profiles, and Role Centers - LS Retail",IL,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_il
Telia Israel,IL,,Telecom,,5,,theirstack_final_batch1
AGCO India,IN,,Manufacturing,Tractors,5,,theirstack_india_batch1
AMCO India,IN,,Manufacturing,Auto,5,,theirstack_india_batch1
Accenture,IN,,IT Services,Navision,5,,theirstack_india_batch1
Aditya Birla Capital,IN,,Finance,NBFC,5,,theirstack_india_batch1
Amara Raja,IN,,Manufacturing,Batteries,5,,theirstack_india_batch1
Ashok Leyland,IN,,Automotive,Trucks,5,,theirstack_india_batch1
Axis Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
Azzite Solutions,IN,,Professional Services,10,5,,theirstack
Bajaj Auto,IN,,Automotive,Motorcycles,5,,theirstack_india_batch1
Bajaj Finance,IN,,Finance,NBFC,5,,theirstack_india_batch1
Bajaj Finserv,IN,,Finance,NBFC,5,,theirstack_india_batch1
Bharat Forge,IN,,Manufacturing,Auto,5,,theirstack_india_batch1
CNH Industrial,IN,,Manufacturing,Tractors,5,,theirstack_india_batch1
Capgemini,IN,,IT Services,Dynamics,5,,theirstack_india_batch1
Careon Healthcare Solutions Pvt Ltd,IN,,Hospitals and Health Care,147,5,,theirstack
Cognizant,IN,,IT Services,Navision,5,,theirstack_india_batch1
Eicher Motors,IN,,Automotive,Motorcycles,5,,theirstack_india_batch1
Exide Industries,IN,,Manufacturing,Batteries,5,,theirstack_india_batch1
Ford India,IN,,Automotive,Auto,5,,theirstack_india_batch1
HCL Technologies,IN,,IT Services,200k,5,,theirstack_india_batch1
HDFC Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
HDFC Life,IN,,Insurance,Insurance,5,,theirstack_india_batch1
Hero MotoCorp,IN,,Automotive,Motorcycles,5,,theirstack_india_batch1
Honda Cars India,IN,,Automotive,Auto,5,,theirstack_india_batch1
Hyundai India,IN,,Automotive,Auto,5,,theirstack_india_batch1
ICICI Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
ICICI Prudential,IN,,Insurance,Insurance,5,,theirstack_india_batch1
IDFC First Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
IndusInd Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
Infosys,IN,,IT Services,300k,5,,theirstack_india_batch1
John Deere India,IN,,Manufacturing,Tractors,5,,theirstack_india_batch1
Kotak Mahindra Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
Kubota India,IN,,Manufacturing,Tractors,5,,theirstack_india_batch1
L&T Infotech,IN,,IT Services,Navision,5,,theirstack_india_batch1
LTIMindtree,IN,,IT Services and IT Consulting,109k,5,,theirstack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,IN,download.microsoft.com,,,5,,country_expansion_v6_in
MS Dynamics Navision Techno Functional Training in Ahmedabad,IN,www.quickdials.com,,,5,,country_expansion_v4_in
Mahindra & Mahindra,IN,,Automotive,Auto,5,,theirstack_india_batch1
Mahindra Tractors,IN,,Automotive,Tractors,5,,theirstack_india_batch1
Maruti Suzuki,IN,,Automotive,Auto,5,,theirstack_india_batch1
Max Life,IN,,Insurance,Insurance,5,,theirstack_india_batch1
Microsoft Navision | Microsoft NAV Implementation Partner,IN,preeminentsoft.com,,,5,,country_expansion_v6_in
Microsoft Navision | Microsoft NAV Implementation …,IN,preeminentsoft.com,,,5,,country_expansion_v4_in
Mogi I/O : OTT/Podcast/Short Video Apps for you,IN,,Software Development,62,5,,theirstack
Mphasis,IN,,IT Services,Dynamics,5,,theirstack_india_batch1
Nissan India,IN,,Automotive,Auto,5,,theirstack_india_batch1
Qode,IN,,Investment Management,37,5,,theirstack
Robosol Systems Private Limited,IN,,IT Services and IT Consulting,3,5,,theirstack
Royal Enfield,IN,,Automotive,Motorcycles,5,,theirstack_india_batch1
SBI Life,IN,,Insurance,Insurance,5,,theirstack_india_batch1
Shaligram Infotech,IN,,IT Services and IT Consulting,500,5,,theirstack
Sonalika International,IN,,Manufacturing,Tractors,5,,theirstack_india_batch1
Synoverge,IN,,Consumer Services,,5,,theirstack
Synoverge Technologies Pvt. Ltd,IN,,IT Services and IT Consulting,220,5,,theirstack
TVS Motor,IN,,Automotive,Motorcycles,5,,theirstack_india_batch1
Tata Consultancy Services,IN,,IT Services,500k,5,,theirstack_india_batch1
Tata Motors,IN,,Automotive,Auto,5,,theirstack_india_batch1
Tech Mahindra,IN,,IT Services,140k,5,,theirstack_india_batch1
Techcronus Business Solutions Pvt. Ltd.,IN,,IT Services and IT Consulting,61,5,,theirstack
Toyota Kirloskar,IN,,Automotive,Auto,5,,theirstack_india_batch1
Wipro,IN,,IT Services,200k,5,,theirstack_india_batch1
Yes Bank,IN,,Finance,Banking,5,,theirstack_india_batch1
Learn NAV Programming Language : C/AL - Navision Planet,IQ,www.navisionplanet.com,,,5,,country_expansion_v6_iq
Learn NAV Programming Language : C/AL - Navision Planet,IR,www.navisionplanet.com,,,5,,country_expansion_v6_ir
Telia Iceland,IS,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Island,IS,,Telecom,,5,,theirstack_final_batch1
Castelfalfi,IT,,Hospitality,260,5,,theirstack
Centrufficio SpA - CUFMilano,IT,,Office Furniture and Fixtures Manufacturing,185,5,,theirstack
"EID offre soluzioni gestionali per le PMI. È Partner Microsoft, socio ...",IT,eid.it,,,5,,country_expansion_v6_it
Eurointerim spa,IT,,Human Resources Services,200,5,,theirstack
Farmina,IT,,Food and Beverage Manufacturing,1.2k,5,,theirstack
Global System,IT,,Technology,,5,,expansion_batch_2
IDLO - International Development Law Organization,IT,,International Affairs,599,5,,theirstack
IRBM,IT,,Biotechnology Research,297,5,,theirstack
Inox Tech S.p.A.,IT,,Oil and Gas,84,5,,theirstack
Iperal Supermercati,IT,,Retail,,5,,theirstack_global_batch2
Lavoro navision IT Città metropolitana di Roma Capitale,IT,it.jobsora.com,,,5,,country_expansion_v6_it
MICROSOFT BUSINESS SOLUTIONS—NAVISION,IT,download.microsoft.com,,,5,,country_expansion_v6_it
Madia Danilo - Senior Accountant SAP/NAVISION | LinkedIn,IT,it.linkedin.com,,,5,,country_expansion_v6_it
"Managing Users, Profiles, and Role Centers",IT,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_it
"Managing Users, Profiles, and Role Centers - LS Retail",IT,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_it
Mapei,IT,,Manufacturing,,5,,theirstack_global_batch2
Oberalp Group,IT,,Sporting Goods Manufacturing,811,5,,theirstack
Programmatore Navision 2015 E Navision Bc - Roma,IT,it.jobrapido.com,,,5,,country_expansion_v6_it
Shopfully,IT,,Software Development,547,5,,theirstack
The Level Group,IT,,Software Development,336,5,,theirstack
emeis Italia,IT,,Hospitals and Health Care,286,5,,theirstack
Learn NAV Programming Language : C/AL - Navision Planet,JO,www.navisionplanet.com,,,5,,country_expansion_v6_jo
Royal Jordanian,JO,,Transportation,,5,,theirstack_mena_batch1
Telia Jordanien,JO,,Telecom,,5,,theirstack_final_batch1
ASICS,JP,,Apparel,,5,,theirstack_europe_batch1
Aisin,JP,,Automotive,,5,,theirstack_europe_batch1
Canon,JP,,Technology,,5,,theirstack_europe_batch1
Denso,JP,,Automotive,,5,,theirstack_europe_batch1
Fujitsu,JP,,Technology,,5,,theirstack_europe_batch1
Hitachi,JP,,Technology,,5,,theirstack_europe_batch1
Honda,JP,,Automotive,,5,,theirstack_europe_batch1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,JP,download.microsoft.com,,,5,,country_expansion_v5_jp
"Managing Users, Profiles, and Role Centers",JP,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_jp
"Managing Users, Profiles, and Role Centers - LS Retail",JP,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_jp
Mazda,JP,,Automotive,,5,,theirstack_europe_batch1
Mitsubishi,JP,,Manufacturing,,5,,theirstack_europe_batch1
Mitsubishi Electric,JP,,Technology,,5,,theirstack_europe_batch1
Nissan,JP,,Automotive,,5,,theirstack_europe_batch1
Panasonic,JP,,Technology,,5,,theirstack_europe_batch1
Ricoh,JP,,Technology,,5,,theirstack_europe_batch1
Sharp,JP,,Technology,,5,,theirstack_europe_batch1
Sony,JP,,Technology,,5,,theirstack_europe_batch1
Subaru,JP,,Automotive,,5,,theirstack_europe_batch1
Toshiba,JP,,Technology,,5,,theirstack_europe_batch1
Toyota,JP,,Automotive,,5,,theirstack_europe_batch1
Yamaha,JP,,Manufacturing,,5,,theirstack_europe_batch1
海外拠点に導入したDynamics NAVの刷新をグローバル …,JP,www.cloud-for-all.com,,,5,,country_expansion_v5_jp
Learn NAV Programming Language : C/AL - Navision Planet,KE,www.navisionplanet.com,,,5,,country_expansion_v6_ke
Telia Kenya,KE,,Telecom,,5,,theirstack_final_batch1
Learn NAV Programming Language : C/AL - Navision Planet,KH,www.navisionplanet.com,,,5,,country_expansion_v6_kh
About DEEX Korea 딕스코리아를 말하다 - 딕스코리아 DEEX Korea,KR,deex.co.kr,,,5,,country_expansion_v5_kr
Hyundai,KR,,Automotive,,5,,theirstack_asia_batch2
Hyundai Mobis,KR,,Automotive,,5,,theirstack_asia_batch2
Kia Motors,KR,,Automotive,,5,,theirstack_asia_batch2
LG Chem,KR,,Chemicals,,5,,theirstack_asia_batch2
LG Chem Battery,KR,,Manufacturing,,5,,theirstack_asia_batch2
LG Display,KR,,Technology,,5,,theirstack_asia_batch2
LG Electronics,KR,,Technology,,5,,theirstack_asia_batch2
LG Energy Solution,KR,,Manufacturing,,5,,theirstack_asia_batch2
LG Group,KR,,Conglomerate,,5,,theirstack_asia_batch2
LG Innotek,KR,,Technology,,5,,theirstack_asia_batch2
"Managing Users, Profiles, and Role Centers",KR,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_kr
"Managing Users, Profiles, and Role Centers - LS Retail",KR,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_kr
SK Battery,KR,,Manufacturing,,5,,theirstack_asia_batch2
SK Group,KR,,Conglomerate,,5,,theirstack_asia_batch2
SK Hynix,KR,,Technology,,5,,theirstack_asia_batch2
SK Innovation,KR,,Oil & Gas,,5,,theirstack_asia_batch2
Samsung,KR,,Technology,,5,,theirstack_asia_batch2
Samsung C&T,KR,,Construction,,5,,theirstack_asia_batch2
Samsung Display,KR,,Technology,,5,,theirstack_asia_batch2
Samsung Electro-Mechanics,KR,,Technology,,5,,theirstack_asia_batch2
Samsung Electronics,KR,,Technology,,5,,theirstack_asia_batch2
Samsung SDI,KR,,Manufacturing,,5,,theirstack_asia_batch2
Jazeera Airways,KW,,Transportation,,5,,theirstack_mena_batch1
Kuwait Airways,KW,,Transportation,,5,,theirstack_mena_batch1
Learn NAV Programming Language : C/AL - Navision Planet,KW,www.navisionplanet.com,,,5,,country_expansion_v6_kw
Telia Kuwait,KW,,Telecom,,5,,theirstack_final_batch1
Learn NAV Programming Language : C/AL - Navision Planet,KZ,www.navisionplanet.com,,,5,,country_expansion_v6_kz
Learn NAV Programming Language : C/AL - Navision Planet,LA,www.navisionplanet.com,,,5,,country_expansion_v6_la
Learn NAV Programming Language : C/AL - Navision Planet,LB,www.navisionplanet.com,,,5,,country_expansion_v6_lb
Middle East Airlines,LB,,Transportation,,5,,theirstack_mena_batch1
Telia Libanon,LB,,Telecom,,5,,theirstack_final_batch1
Bite Lithuania,LT,,Telecom,,5,,theirstack_baltic_nordic_batch1
Elisa Lithuania,LT,,Telecom,,5,,theirstack_baltic_nordic_batch1
Luminor Lithuania,LT,,Finance,,5,,theirstack_baltic_nordic_batch1
SEB Lithuania,LT,,Finance,,5,,theirstack_baltic_nordic_batch1
Swedbank Lithuania,LT,,Finance,,5,,theirstack_baltic_nordic_batch1
Tele2 Lithuania,LT,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Litauen,LT,,Telecom,,5,,theirstack_final_batch1
Telia Lithuania,LT,,Telecom,,5,,theirstack_baltic_nordic_batch1
Bite Latvia,LV,,Telecom,,5,,theirstack_baltic_nordic_batch1
Citadele,LV,,Finance,,5,,theirstack_baltic_nordic_batch1
Elisa Latvia,LV,,Telecom,,5,,theirstack_baltic_nordic_batch1
Latvijas Gāze,LV,,Energy,,5,,theirstack_baltic_nordic_batch1
Luminor Latvia,LV,,Finance,,5,,theirstack_baltic_nordic_batch1
Rietumu Banka,LV,,Finance,,5,,theirstack_baltic_nordic_batch1
SEB Latvia,LV,,Finance,,5,,theirstack_baltic_nordic_batch1
Swedbank Latvia,LV,,Finance,,5,,theirstack_baltic_nordic_batch1
Tele2 Latvia,LV,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Latvia,LV,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Lettland,LV,,Telecom,,5,,theirstack_final_batch1
Unibank,LV,,Finance,,5,,theirstack_baltic_nordic_batch1
Learn NAV Programming Language : C/AL - Navision Planet,LY,www.navisionplanet.com,,,5,,country_expansion_v6_ly
Telia Libyen,LY,,Telecom,,5,,theirstack_final_batch1
Learn NAV Programming Language : C/AL - Navision Planet,MA,www.navisionplanet.com,,,5,,country_expansion_v6_ma
Telia Marokko,MA,,Telecom,,5,,theirstack_final_batch1
Formation Navision (à Antananarivo 103),MG,fr.optedif-formation.fr,,,5,,country_expansion_v6_mg
Learn NAV Programming Language : C/AL - Navision Planet,MG,www.navisionplanet.com,,,5,,country_expansion_v6_mg
Xtreme Services Sarlu - LinkedIn,MG,www.linkedin.com,,,5,,country_expansion_v6_mg
Telia Mali,ML,,Telecom,,5,,theirstack_final_batch1
Learn NAV Programming Language : C/AL - Navision Planet,MM,www.navisionplanet.com,,,5,,country_expansion_v6_mm
Learn NAV Programming Language : C/AL - Navision Planet,MN,www.navisionplanet.com,,,5,,country_expansion_v6_mn
Indus Software Solutions - ERP Software Services in …,MU,www.slideserve.com,,,5,,country_expansion_v6_mu
Learn NAV Programming Language : C/AL - Navision Planet,MU,www.navisionplanet.com,,,5,,country_expansion_v6_mu
Senior Technical Consultant (Navision) for Mauritius - itForte,MU,itforte.com,,,5,,country_expansion_v6_mu
Add Windows User With Permissions Using SQL Query …,MX,www.navuser.com,,,5,,country_expansion_v5_mx
Bolsa de trabajo paranavisionenMéxico| OCC,MX,,,,5,,verified_export
Bolsadetrabajo paranavisionenMéxico| OCC,MX,,,,5,,verified_export
Expert Microsoft Dynamics NAVISION Consulting Services,MX,itransfluence.com,,,5,,country_expansion_v5_mx
MICROSOFT BUSINESS SOLUTIONS—NAVISION,MX,download.microsoft.com,,,5,,country_expansion_v5_mx
"Managing Users, Profiles, and Role Centers",MX,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_mx
"Managing Users, Profiles, and Role Centers - LS Retail",MX,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_mx
Microsoft DynamicsNavision: Guía Completa 2026,MX,,,,5,,verified_export
"Perfil del Consultor Dynamics NAV: Funciones, Qué es y Desarrollo",MX,iwantic.com,,,5,,country_expansion_v5_mx
PeritajedeNavision. Otrocasodeéxito.,MX,,,,5,,verified_export
¿Qué módulos existen en Dynamics Navision? - Formatalent,MX,formatalent.com,,,5,,country_expansion_v5_mx
Learn NAV Programming Language : C/AL - Navision Planet,MY,www.navisionplanet.com,,,5,,country_expansion_v6_my
MICROSOFT BUSINESS SOLUTIONS—NAVISION,MY,download.microsoft.com,,,5,,country_expansion_v5_my
