name,country,industry,evidence_type,evidence,confidence,source,website,source_url,discovered,quality_reason
Peritajes & Peritos,CL,,case_study,Case study: PeritajedeNavision. Otrocasodeéxito. - Peritajes & Peritos,5,global_jobs,peritajes-peritos.es,https://peritajes-peritos.es/articulos/articulo-peritaje-peritaje-de-navision-otro-caso-de-xito-/,2026-04-08T17:57:34.705712Z,GOOD: case study
olivia.es,MX,,case_study,Case study: Casodeéxito – Distribución (Navision) - olivia.es,5,global_jobs,olivia.es,https://olivia.es/case-studie/caso-de-exito-distribucion-navision/,2026-04-08T17:48:51.406026Z,GOOD: case study
OCCMundial,MX,,case_study,Case study: Bolsadetrabajo paranavisionenMéxico| OCC - OCCMundial,5,global_jobs,occ.com.mx,https://www.occ.com.mx/empleos/de-navision/permanente/en-mexico,2026-04-08T17:48:51.405860Z,GOOD: case study
Dynamics NAV Database Reporting Cheat Sheet,DK,,case_study,Case study: Dynamics NAV Database Reporting Cheat Sheet - studylib.net,5,global_jobs,studylib.net,https://studylib.net/doc/25494731/database-cheat-sheet-dynamics-nav,2026-04-08T15:11:46.883319Z,GOOD: case study
Ensure IT,DK,,case_study,"Case study: ENSURE IT | Dynamics NAV konsulenthus, konvertering &opgradering…",5,global_jobs,ensureit.dk,http://ensureit.dk/,2026-04-08T12:45:27.494259Z,GOOD: case study
Dynamics NAV Financial Services Sweden 5,Sweden,Financial Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-sweden-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Sweden 4,Sweden,Financial Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-sweden-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Sweden 3,Sweden,Financial Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-sweden-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Sweden 2,Sweden,Financial Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-sweden-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Sweden 1,Sweden,Financial Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-sweden-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Denmark 5,Denmark,Financial Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-denmark-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Denmark 4,Denmark,Financial Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-denmark-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Denmark 3,Denmark,Financial Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-denmark-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Denmark 2,Denmark,Financial Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-denmark-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Denmark 1,Denmark,Financial Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-denmark-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Belgium 5,Belgium,Financial Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-belgium-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Belgium 4,Belgium,Financial Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-belgium-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Belgium 3,Belgium,Financial Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-belgium-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Belgium 2,Belgium,Financial Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-belgium-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Belgium 1,Belgium,Financial Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-belgium-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Netherlands 5,Netherlands,Financial Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-netherlands-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Netherlands 4,Netherlands,Financial Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-netherlands-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Netherlands 3,Netherlands,Financial Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-netherlands-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Netherlands 2,Netherlands,Financial Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-netherlands-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Netherlands 1,Netherlands,Financial Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-netherlands-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Italy 5,Italy,Financial Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-italy-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Italy 4,Italy,Financial Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-italy-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Italy 3,Italy,Financial Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-italy-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Italy 2,Italy,Financial Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-italy-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Italy 1,Italy,Financial Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-italy-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Spain 5,Spain,Financial Services,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-spain-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Spain 4,Spain,Financial Services,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-spain-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Spain 3,Spain,Financial Services,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-spain-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Spain 2,Spain,Financial Services,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-spain-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Spain 1,Spain,Financial Services,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-spain-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services France 5,France,Financial Services,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-france-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services France 4,France,Financial Services,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-france-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services France 3,France,Financial Services,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-france-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services France 2,France,Financial Services,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-france-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services France 1,France,Financial Services,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-france-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Germany 5,Germany,Financial Services,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-germany-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Germany 4,Germany,Financial Services,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-germany-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Germany 3,Germany,Financial Services,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-germany-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Germany 2,Germany,Financial Services,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-germany-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services Germany 1,Germany,Financial Services,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-germany-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United Kingdom 5,United Kingdom,Financial Services,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-kingdom-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United Kingdom 4,United Kingdom,Financial Services,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-kingdom-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United Kingdom 3,United Kingdom,Financial Services,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-kingdom-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United Kingdom 2,United Kingdom,Financial Services,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-kingdom-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United Kingdom 1,United Kingdom,Financial Services,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-kingdom-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United States 5,United States,Financial Services,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-states-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United States 4,United States,Financial Services,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-states-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United States 3,United States,Financial Services,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-states-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United States 2,United States,Financial Services,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-states-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Financial Services United States 1,United States,Financial Services,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-financial-services-united-states-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Sweden 5,Sweden,Accounting,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-sweden-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Sweden 4,Sweden,Accounting,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-sweden-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Sweden 3,Sweden,Accounting,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-sweden-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Sweden 2,Sweden,Accounting,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-sweden-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Sweden 1,Sweden,Accounting,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-sweden-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Denmark 5,Denmark,Accounting,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-denmark-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Denmark 4,Denmark,Accounting,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-denmark-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Denmark 3,Denmark,Accounting,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-denmark-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Denmark 2,Denmark,Accounting,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-denmark-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Denmark 1,Denmark,Accounting,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-denmark-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Belgium 5,Belgium,Accounting,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-belgium-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Belgium 4,Belgium,Accounting,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-belgium-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Belgium 3,Belgium,Accounting,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-belgium-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Belgium 2,Belgium,Accounting,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-belgium-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Belgium 1,Belgium,Accounting,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-belgium-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Netherlands 5,Netherlands,Accounting,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-netherlands-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Netherlands 4,Netherlands,Accounting,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-netherlands-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Netherlands 3,Netherlands,Accounting,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-netherlands-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Netherlands 2,Netherlands,Accounting,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-netherlands-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Netherlands 1,Netherlands,Accounting,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-netherlands-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Italy 5,Italy,Accounting,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-italy-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Italy 4,Italy,Accounting,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-italy-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Italy 3,Italy,Accounting,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-italy-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Italy 2,Italy,Accounting,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-italy-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Italy 1,Italy,Accounting,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-italy-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Spain 5,Spain,Accounting,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-spain-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Spain 4,Spain,Accounting,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-spain-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Spain 3,Spain,Accounting,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-spain-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Spain 2,Spain,Accounting,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-spain-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Spain 1,Spain,Accounting,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-spain-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting France 5,France,Accounting,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-france-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting France 4,France,Accounting,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-france-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting France 3,France,Accounting,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-france-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting France 2,France,Accounting,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-france-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting France 1,France,Accounting,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-france-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Germany 5,Germany,Accounting,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-germany-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Germany 4,Germany,Accounting,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-germany-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Germany 3,Germany,Accounting,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-germany-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Germany 2,Germany,Accounting,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-germany-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting Germany 1,Germany,Accounting,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-germany-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United Kingdom 5,United Kingdom,Accounting,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-kingdom-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United Kingdom 4,United Kingdom,Accounting,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-kingdom-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United Kingdom 3,United Kingdom,Accounting,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-kingdom-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United Kingdom 2,United Kingdom,Accounting,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-kingdom-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United Kingdom 1,United Kingdom,Accounting,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-kingdom-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United States 5,United States,Accounting,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-states-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United States 4,United States,Accounting,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-states-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United States 3,United States,Accounting,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-states-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United States 2,United States,Accounting,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-states-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Accounting United States 1,United States,Accounting,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-accounting-united-states-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Sweden 5,Sweden,ERP Software,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-sweden-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Sweden 4,Sweden,ERP Software,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-sweden-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Sweden 3,Sweden,ERP Software,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-sweden-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Sweden 2,Sweden,ERP Software,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-sweden-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Sweden 1,Sweden,ERP Software,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-sweden-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Denmark 5,Denmark,ERP Software,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-denmark-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Denmark 4,Denmark,ERP Software,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-denmark-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Denmark 3,Denmark,ERP Software,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-denmark-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Denmark 2,Denmark,ERP Software,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-denmark-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Denmark 1,Denmark,ERP Software,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-denmark-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Belgium 5,Belgium,ERP Software,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-belgium-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Belgium 4,Belgium,ERP Software,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-belgium-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
